,shop_name,phone_number,address,email,category,website
1841,Lưới Sợi Nam Minh,0973367331,"văn lãng (Gần đình làng), phường(xã) Xã Quang Trung, Huyện Phú Xuyên, Hà Nội",,['Thể thao - Dã ngoại - Giải trí'],https://www.sendo.vn/shop/luoi-soi-nam-minh/
1842,KhangVien,0966174197,"F5/18x/7 Ấp 6c, phường(xã) Xã Vĩnh Lộc A, Huyện Bình Chánh, Hồ Chí Minh",,"['Thiết bị y tế', 'Sức khỏe & Làm đẹp', 'Bách Hóa Tổng Hợp']",https://www.sendo.vn/shop/khangvien/
1843,AtoZ,0915676956,"22ngõ 564 nguyễn văn cừ, phường(xã) Phường Gia Thuỵ, Quận Long Biên, Hà Nội",,[],https://www.sendo.vn/shop/atoz/
1844,Shop quà tặng Thanh Hải,0979361878,"44 Ngach 145/72 Co Nhue 2, phường(xã) Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",,['Đời sống'],https://www.sendo.vn/shop/shop-qua-tang-thanh-hai/
1845,Rubyyshop,0924360370,"785/38 nguyễn kiệm , phường(xã) Phường 03, Quận Gò Vấp, Hồ Chí Minh",,['Giày dép'],https://www.sendo.vn/shop/rubyyshop/
1846,Thiên Kim Shoping,0931919853,"5A1-7 Skygarden, phường(xã) Phường Tân Phong, Quận 7, Hồ Chí Minh",,[],https://www.sendo.vn/shop/thien-kim-shoping/
1847,Điện Máy Linh Dương,0966727982,"Xuan Bach, Quang Tien, Soc Son, Ha Noi, phường(xã) Xã Quang Tiến, Huyện Sóc Sơn, Hà Nội",,"['Thiết bị âm thanh', 'Tân Trang Nhà Cửa']",https://www.sendo.vn/shop/dien-may-linh-duong/
1848,Shop Nương MaMa,0868130383,"Số 2/336 Tinh Lộ 868 Phường 5 TX Cai Lậy Tiền Giang, phường(xã) Phường 5, Thị xã Cai Lậy, Tiền Giang",,[],https://www.sendo.vn/shop/shop-nuong-mama/
1849,Hạt giống bốn mùa,0395559714,"học viên nông nghiệp Việt Nam, phường(xã) Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,[],https://www.sendo.vn/shop/hat-giong-bon-mua/
1850,trị mụn thảo dược gia truyền,0703178393,"tổ 9, phường(xã) Xã Thanh Điền, Huyện Châu Thành, Tây Ninh",,[],https://www.sendo.vn/shop/tri-mun-thao-duoc-gia-truyen/
1851,CoCo LaLa,0926172274,"số 85 ngõ 161 nguyễn xiển, phường(xã) Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",,['Phụ kiện thời trang'],https://www.sendo.vn/shop/coco-lala/
1852,Paven,0913451217,"262/1 Phan Anh, phường(xã) Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",,['Sách & Văn phòng phẩm'],https://www.sendo.vn/shop/paven/
1853,Điện máy MYG,0362721911,"Số 3 tổ 10 Pháp Vân, phường(xã) Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",,[],https://www.sendo.vn/shop/dien-may-myg/
1854,In Áo Lộc Hà,0972870210,"Đông Bài, phường(xã) Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",,[],https://www.sendo.vn/shop/in-ao-loc-ha/
1855,nguyencam12346,0389634334,"đối dịa số nhà 45, phường(xã) Phường Thuỵ Khuê, Quận Tây Hồ, Hà Nội",,[],https://www.sendo.vn/shop/nguyencam12346/
1856,Đồ Gỗ Sơn La,0866630994,"Chợ Mường Nưa, phường(xã) Xã Mường Lầm, Huyện Sông Mã, Sơn La",,[],https://www.sendo.vn/shop/do-go-son-la/
1857,Tuxatushop,0937553900,"A7/53, phường(xã) Xã Vĩnh Lộc A, Huyện Bình Chánh, Hồ Chí Minh",,[],https://www.sendo.vn/shop/tuxatushop/
1858,nhat456323,0944456323,"khom 1, phường(xã) Thị trấn Rạch Gốc, Huyện Ngọc Hiển, Cà Mau",,[],https://www.sendo.vn/shop/nhat456323/
1859,Lông mi giá sỉ,0849911109,"Lô B3, Đừờng NB3, KDC An Sương, phường(xã) Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/long-mi-gia-si/
1860,UyênNguyễn,0945184868,"72 Tôn Thất Tùng, phường(xã) Phường 8, Thành phố Đà Lạt, Lâm Đồng",,['Mẹ và bé'],https://www.sendo.vn/shop/uyennguyen992/
1861,Đặc sản lâm đồng,0374339796,"thôn 14 , phường(xã) Xã Đinh Trang Hòa, Huyện Di Linh, Lâm Đồng",,"['Sức khỏe & Làm đẹp', 'Ô tô - Xe máy', 'Đời sống', 'Bách Hóa Tổng Hợp', 'Tân Trang Nhà Cửa']",https://www.sendo.vn/shop/dac-san-lam-dong/
1862,Đồ điện gia dụng ngân sơn,0382825267,"kiôt33 khu chung cư N3 tập thể Nguyễn Công Trứ (A1tt nguyễn công trứ cũ), phường(xã) Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",,[],https://www.sendo.vn/shop/do-dien-gia-dung-ngan-son/
1863,Shop Thảo 93,0569802868,"77/5 đường 46 Hiệp Bình Chánh Thủ Đức, phường(xã) Phường Hiệp Bình Chánh, Quận Thủ Đức, Hồ Chí Minh",,[],https://www.sendo.vn/shop/shop-thao-93/
1864,,,,,,
1865,tuanbu,0326593212,"xóm 2 thuỷ triều, phường(xã) Xã Cam Hải Đông, Huyện Cam Lâm, Khánh Hòa",,[],https://www.sendo.vn/shop/tuanbu/
1866,đa rít,0369900710,"399, phường(xã) Thị trấn Long Phú, Huyện Long Phú, Sóc Trăng",,[],https://www.sendo.vn/shop/da-rit/
1867,,,,,,
1868,IT Onmart2,0355577864,"79/30/6 Âu Cơ, phường(xã) Phường 14, Quận 11, Hồ Chí Minh",,"['Laptop, Máy tính & Thiết bị văn phòng', 'Phụ kiện công nghệ', 'Máy ảnh - Máy quay phim', 'Thiết bị âm thanh', 'Sách & Văn phòng phẩm', 'Ô tô - Xe máy', 'Bách Hóa Tổng Hợp']",https://www.sendo.vn/shop/it-onmart2/
1869,ticker,0931844365,"số 2-4 đường số 9 khu đô thị mới himlam, phường(xã) Phường Tân Hưng, Quận 7, Hồ Chí Minh",,[],https://www.sendo.vn/shop/ticker/
1870,hoanglien,0389947448,"tổ 5, thị trấn Khánh Vĩnh, phường(xã) Thị trấn Khánh Vĩnh, Huyện Khánh Vĩnh, Khánh Hòa",,[],https://www.sendo.vn/shop/hoanglien/
1871,Bột muối rang Thanh Thanh,0977545462,"Nhà bán tạp hoá Thắng Liên, Phòng 103 đơn 2 tập thể 165 Xã đàn, phường(xã) Phường Nam Đồng, Quận Đống Đa, Hà Nội",,[],https://www.sendo.vn/shop/bot-muoi-rang-thanh-thanh/
1872,,,,,,
1873,Shop Mỷ Phẩm ngọc trâm,0395999589,"Ấp 1 xã thuận hòa, phường(xã) Xã Thuận Hoà, Huyện Long Mỹ, Hậu Giang",,[],https://www.sendo.vn/shop/shop-my-pham-ngoc-tram/
1874,CÔNG NGHỆ VÀ CUỘC SỐNG TITV24H,0366317327,"kiosque 23 ,kp2 CHỢ GÒ DẦU, phường(xã) Thị trấn Gò Dầu, Huyện Gò Dầu, Tây Ninh",,"['Laptop, Máy tính & Thiết bị văn phòng']",https://www.sendo.vn/shop/tit24h/
1875,,,,,,
1876,,,,,,
1877,,,,,,
1878,armboy,0392652143,"cụm 2 phương trạch, phường(xã) Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",,['Tân Trang Nhà Cửa'],https://www.sendo.vn/shop/armboy/
1879,thienthannho18,0904791223,"857 nguyen van qua, phường(xã) Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",,[],https://www.sendo.vn/shop/thienthannho18/
1880,Capacitor Shop,0772099333,"41 Khu Tái Định Cư Chợ Cầu Xáng, Đường Số 3, X.Phạm Văn Hai, H.Bình Chánh, TP.HCM, phường(xã) Xã Phạm Văn Hai, Huyện Bình Chánh, Hồ Chí Minh",,[],https://www.sendo.vn/shop/capacitor-shop/
1881,bon1234,0988426215,"thôn lai trung xã quảng vinh huyện quảng điền, phường(xã) Xã Quảng Vinh, Huyện Quảng Điền, Huế",,[],https://www.sendo.vn/shop/bon1234/
1882,Cửa hàng muối sấy Ngọc Yến,0938973733,"33 đường 38, phường(xã) Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",,[],https://www.sendo.vn/shop/cua-hang-muoi-say-ngoc-yen/
1883,Chiokj Shop,0858972630,"binh thuan, phường(xã) Xã Tiến Lợi, Thành phố Phan Thiết, Bình Thuận",,[],https://www.sendo.vn/shop/chiokj-shop/
1884,,,,,,
1885,nguyen thi phuong 1996,0986423594,"duong so 4, phường(xã) Phường Bình Hòa, Thị xã Thuận An, Bình Dương",,[],https://www.sendo.vn/shop/nguyen-thi-phuong-1996/
1886,HuyDung198x,0978336075,"68 Nguyễn Đổng Chi, phường(xã) Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",,['Sách & Văn phòng phẩm'],https://www.sendo.vn/shop/huydung198x/
1887,tranvan,0775072714,"ấp ông rèn xã long hựu đông huyện cần đước tỉnh long an, phường(xã) Xã Long Hựu Đông, Huyện Cần Đước, Long An",,[],https://www.sendo.vn/shop/vthu856-gmail/
1888,lamdepchonamvanu,0769099565,"f1/15k đường lại hùng cường xã vĩnh lộc b, phường(xã) Xã Vĩnh Lộc B, Huyện Bình Chánh, Hồ Chí Minh",,"['Thời trang nam', 'Thời trang nữ']",https://www.sendo.vn/shop/lamdepchonamvanu/
1889,kikity,0968474940,"agrong, phường(xã) Xã A Tiêng, Huyện Tây Giang, Quảng Nam",,[],https://www.sendo.vn/shop/kikity/
1890,LedKT,0932093525,"59/3A Đường số 8, phường(xã) Phường Trường Thọ, Quận Thủ Đức, Hồ Chí Minh",,[],https://www.sendo.vn/shop/ledkt/
1891,Bella MAMA,0902188357,"Số 12 ngõ 169/2/1 Phố Thái Hà, phường(xã) Phường Láng Hạ, Quận Đống Đa, Hà Nội",,[],https://www.sendo.vn/shop/bella-mama/
1892,Mushroom,0902846802,"556B, Ngu Phuc, phường(xã) Xã Hố Nai 3, Huyện Trảng Bom, Đồng Nai",,['Túi xách'],https://www.sendo.vn/shop/mushroom/
1893,mwhitethiennhien,0789668475,"giồng lãnh, phường(xã) Xã Tăng Hoà, Huyện Gò Công Đông, Tiền Giang",,[],https://www.sendo.vn/shop/mwhitethiennhien/
1894,,,,,,
1895,truongnguyen,0917545117,"468, KHU DÂN CƯ XÃ BÌNH HIỆP, phường(xã) Xã Bình Hiệp, Thị xã Kiến Tường, Long An",,[],https://www.sendo.vn/shop/truongnguyen/
1896,Princess house,0399886015,"C9/5b, phường(xã) Phường Thuận Giao, Thị xã Thuận An, Bình Dương",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/princess-house/
1897,NiA Organic Nha Trang,0773656307,"38/1 Lạc Thiện, phường(xã) Phường Lộc Thọ, Thành phố Nha Trang, Khánh Hòa",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/nia-organic-nha-trang/
1898,sitruonghanh,0989660880,"549/71/8 lê văn thọ p14 gò vấp hcm, phường(xã) Phường 14, Quận Gò Vấp, Hồ Chí Minh",,[],https://www.sendo.vn/shop/sitruonghanh/
1899,Aweasome,0924444682,"02 Nguyễn Công Bình, phường(xã) Phường 6, Thành phố Mỹ Tho, Tiền Giang",,[],https://www.sendo.vn/shop/aweasome/
1900,SamMyQ Shop,0988954448,"Thôn Vĩnh Thái, phường(xã) Xã Cam Hiệp Nam, Huyện Cam Lâm, Khánh Hòa",,['Thiết bị y tế'],https://www.sendo.vn/shop/sammyq-shop/
1901,đồ đá phong thủy,0981638396,"trần xá, phường(xã) Xã Yên Trung, Huyện Yên Phong, Bắc Ninh",,[],https://www.sendo.vn/shop/do-da-phong-thuy/
1902,,,,,,
1903,Loan Trần Shop,0374342934,"373B Nguyễn Sinh Sắc phường 2 thành phố Sa Đéc tỉnh Đồng Tháp, phường(xã) Phường 2, Thành phố Sa Đéc , Đồng Tháp",,[],https://www.sendo.vn/shop/loan-tran-shop/
1904,,,,,,
1905,ThePublicStore,0978811024,"Nhà 57, Ngõ 75, phường(xã) Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",,"['Laptop, Máy tính & Thiết bị văn phòng']",https://www.sendo.vn/shop/thepublicstore/
1906,Bo Bo,0702791788,"55/4 Đuong số 12 khu phố25, phường(xã) Phường Binh Hưng Hoà A, Quận Bình Tân, Hồ Chí Minh",,"['Nhà cửa', 'Thể thao - Dã ngoại - Giải trí']",https://www.sendo.vn/shop/bo-bo/
1907,LaLaMixu,0967965747,"56/10 Trịnh Đình Trọng, phường(xã) Phường Phú Trung, Quận Tân Phú, Hồ Chí Minh",,[],https://www.sendo.vn/shop/lalamixu/
1908,Shop Perfume,0929749051,"614 xa lô ha nôi ,phương phươc long b, phường(xã) Phường Phước Long B, Quận 9, Hồ Chí Minh",,[],https://www.sendo.vn/shop/shop-perfume/
1909,,,,,,
1910,Duy Hiền Oto,0919396222,"Kiot 14 khu thương mại dịch vụ, phường(xã) Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",,[],https://www.sendo.vn/shop/duy-hien-oto/
1911,Màn Bình Minh,0816189392,"số 1 đường phạm trấn KĐT phía Tây Tt Gia Lộc HẢI DƯƠNG, phường(xã) Thị trấn Gia Lộc, Huyện Gia Lộc, Hải Dương",,"['Mẹ và bé', 'Nhà cửa']",https://www.sendo.vn/shop/man-binh-minh/
1912,Quần áo thể thao Donexspro BN2,0386673346,"số 3 nguyễn như Hạnh, phường(xã) Phường Hoà Minh, Quận Liên Chiểu, Đà Nẵng",,"['Thời trang nữ', 'Thời trang nam']",https://www.sendo.vn/shop/quan-ao-the-thao-donexspro-bn2/
1913,thuytran85shop,0906649328,"A14/8B Đường 1A Tổ 14 Ấp 14 , phường(xã) Xã Vĩnh Lộc B, Huyện Bình Chánh, Hồ Chí Minh",,['Nhà cửa'],https://www.sendo.vn/shop/thuytran85shop/
1914,,,,,,
1915,minaxinhshop,0984218858,"571 Minh Khai, phường(xã) Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",,[],https://www.sendo.vn/shop/minaxinhshop/
1916,Stech Sài Gòn,0911373488,"103 Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, Tp HCM., phường(xã) Phường 13, Quận Bình Thạnh, Hồ Chí Minh",,[],https://www.sendo.vn/shop/stech-sai-gon/
1917,Rau Rừng Vào Phố,0974565302,"33 Trương Công Định, phường(xã) Phường 14, Quận Tân Bình, Hồ Chí Minh",,[],https://www.sendo.vn/shop/rau-rung-vao-pho/
1918,,,,,,
1919,Phụ Kiện AnAn,0968211578,"289 Lê Quang Định, phường(xã) Phường 07, Quận Bình Thạnh, Hồ Chí Minh",,[],https://www.sendo.vn/shop/phu-kien-anan/
1920,Phúc Thịnh,0919812514,"tòa N2E KĐT Trung Hòa, phường(xã) Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",,[],https://www.sendo.vn/shop/phuc-thinh/
1921,Đồ thể thao Pupi,0383556688,"64 Trần Nhật Duật, phường(xã) Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",,[],https://www.sendo.vn/shop/do-the-thao-pupi/
1922,vanduongvu,0983466118,"số nhà 270 ngõ 36 đường Lê Trọng Tấn phường La Khê quận Hà Đông Hà Nội, phường(xã) Phường La Khê, Quận Hà Đông, Hà Nội",,[],https://www.sendo.vn/shop/vanduongvu/
1923,shopbalan,0989934689,"11 hàng vôi, phường(xã) Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",,['Nhà cửa'],https://www.sendo.vn/shop/shopbalan/
1924,,,,,,
1925,beengshop,0981204198,"số 7/33/199 hồ tùng mậu, phường(xã) Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",,"['Túi xách', 'Phụ kiện công nghệ', 'Sức khỏe & Làm đẹp', 'Ô tô - Xe máy']",https://www.sendo.vn/shop/beengshop/
1926,the thi thoi,0988559062,"viet nam, phường(xã) Xã Xuân Phú, Huyện Phúc Thọ, Hà Nội",,[],https://www.sendo.vn/shop/the-thi-thoi/
1927,Trường Sinh Phát,0948468399,"Đường Kim Đồng, phường(xã) Phường Duy Tân, Thành phố Kon Tum, Kon Tum",,[],https://www.sendo.vn/shop/truongsinhphat/
1928,Shopyenvy,0336099565,"Na sa phin, phường(xã) Xã Huổi Luông, Huyện Phong Thổ, Lai Châu",,[],https://www.sendo.vn/shop/shopyenvy/
1929,Tâm Hồng Đức,0996278666,"ngõ 36 nguyên hồng đống đa hn, phường(xã) Phường Láng Hạ, Quận Đống Đa, Hà Nội",,[],https://www.sendo.vn/shop/tam-hong-duc/
1930,JC Home,0941998707,"Tầng 2, tòa nhà FPT Tân Thuận, đường số 8, KCX Tân Thuận, phường(xã) Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",,[],https://www.sendo.vn/shop/jc-home/
1931,Thân Thương,0707657594,"Tổ 3 - Kế Xuyên 2, phường(xã) Xã Bình Trung, Huyện Thăng Bình, Quảng Nam",,[],https://www.sendo.vn/shop/than-thuong/
1932,,,,,,
1933,sukid,0989988105,"Kcn Tiên Sơn, phường(xã) Xã Hoàn Sơn, Huyện Tiên Du, Bắc Ninh",,[],https://www.sendo.vn/shop/sukid/
1934,nguyen tuan anh,0941633648,"49 30-4, phường(xã) Thị trấn Thanh Bình, Huyện Thanh Bình, Đồng Tháp",,[],https://www.sendo.vn/shop/nguyen-tuan-anh/
1935,Tuyết Nhi Store,0932735401,"93/5 tổ 70a khu phố 6 ttn08, phường(xã) Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",,[],https://www.sendo.vn/shop/tuyet-nhi-store/
1936,Shop Quần áo trẻ em,0779911282,"224 Nguyễn Hữu Cảnh, phường(xã) Phường Thắng Nhất, Thành phố Vũng Tàu, Bà Rịa–Vũng Tàu",,[],https://www.sendo.vn/shop/shop-quan-ao-tre-em-55eaa720/
1937,Trung Hiếu 148,0865627148,"2A Đường số 9, phường(xã) Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",,[],https://www.sendo.vn/shop/trung-hieu-148/
1938,,,,,,
1939,didonggiare7,0769076979,"160, phường(xã) Phường 3, Thành phố Đà Lạt, Lâm Đồng",,[],https://www.sendo.vn/shop/didonggiare7/
1940,túi cưng shop,0929188203,"120/6/8 Cống Lở,phường 15,quận tân bình,tp.hồ chí minh, phường(xã) Phường 15, Quận Tân Bình, Hồ Chí Minh",,['Túi xách'],https://www.sendo.vn/shop/tui-cung-shop/
1941,SIGO Việt Nam,0938165616,"Lock C, Chung Cư Bộ Công An, Phường Bình An, Quận 2, phường(xã) Phường Bình An, Quận 2, Hồ Chí Minh",,[],https://www.sendo.vn/shop/sigo-viet-nam/
1942,Sỉ áo thun unisex,0398369016,"359C Nguyễn Trọng Tuyển (Trung tâm luyện chữ Nét Hoa), phường(xã) Phường 01, Quận Tân Bình, Hồ Chí Minh",,"['Thời trang nữ', 'Thời trang nam']",https://www.sendo.vn/shop/si-ao-thun-unisex/
1943,,,,,,
1944,Tweedy Organic Coffee,0944864184,"11 Nguyễn Công Trứ, phường(xã) Phường Bến Nghé, Quận 1, Hồ Chí Minh",,[],https://www.sendo.vn/shop/tweedy-organic-coffee/
1945,MACHIKO68,0968165066,"số 68 ngõ Thịnh Hào 1, Tôn Đức Thắng, Đống Đa, Hà Nội, phường(xã) Phường Hàng Bột, Quận Đống Đa, Hà Nội",,[],https://www.sendo.vn/shop/machiko_68/
1946,Tố ngọc hoàn,0973045113,"ngo 002, phường(xã) Phường Hợp Giang, Thành phố Cao Bằng, Cao Bằng",,[],https://www.sendo.vn/shop/to-ngoc-hoan/
1947,bddM shop,0339529696,"189 Cầu Diễn, Bắc Từ Liêm, Hà Nội, phường(xã) Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",,['Nhà cửa'],https://www.sendo.vn/shop/bddm-shop/
1948,taphoacuanam,0901042834,"12/18B đường Nguyễn Thị Sáu ấp Nam Thới , phường(xã) Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh",,['Thời trang nữ'],https://www.sendo.vn/shop/taphoacuanam/
1949,Hằng moon,0971446681,"22, phường(xã) Phường Cát Lái, Quận 2, Hồ Chí Minh",,[],https://www.sendo.vn/shop/hang-moon/
1950,Điềm Mật Mật,0938478017,"Kênh Ba Bò, Ngô Chí Quốc, KP 2, phường(xã) Phường Bình Chiểu, Quận Thủ Đức, Hồ Chí Minh",,[],https://www.sendo.vn/shop/diem-mat-mat-1199/
1951,Nhật Thùy Shop,0985839004,"Phố Triển, phường(xã) Xã Mỹ Thái, Huyện Lạng Giang, Bắc Giang",,['Mẹ và bé'],https://www.sendo.vn/shop/nhatthuy-shop/
1952,HD shop KG,0337282829,"KINH B, phường(xã) Thị trấn Tân Hiệp, Huyện Tân Hiệp, Kiên Giang",,['Mẹ và bé'],https://www.sendo.vn/shop/hd-shop-thkg/
1953,iHome Furniture VN,0972678111,"132, Nguyễn ÁI Quốc, Kp. 4, , phường(xã) Phường Tân Tiến, Thành phố Biên Hòa, Đồng Nai",,[],https://www.sendo.vn/shop/ihome-furniture-vn/
1954,AlandPhạmStore,0776761313,"thành phố Vĩnh Long, phường(xã) Phường 8, Thành phố Vĩnh Long, Vĩnh Long",,[],https://www.sendo.vn/shop/alandphamstore/
1955,huuhungshop,0936939155,"THON NAM, phường(xã) Xã Phục Lễ, Huyện Thủy Nguyên, Hải Phòng",,[],https://www.sendo.vn/shop/huuhungshop/
1956,shop cầu lông sport,0868238866,"Số 16TT28 Khu đô thị Văn Phú, Hà Đông, phường(xã) Phường Phúc La, Quận Hà Đông, Hà Nội",,['Giày dép'],https://www.sendo.vn/shop/shop-cau-long-sportazu-/
1957,đoraslimey,0986520878,"sa đéc, phường(xã) Phường An Hoà, Thành phố Sa Đéc , Đồng Tháp",,['Đồ chơi'],https://www.sendo.vn/shop/doraslimey/
1958,uyênmum,0939845845,"b102, nguyễn văn quá, đông hưng thuận q12, phường(xã) Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",,"['Thời trang nữ', 'Túi xách']",https://www.sendo.vn/shop/uyenmum/
1959,nguyetlinhbook,0988882509,"gác 2 số 5 phố Đinh Lễ, phường(xã) Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",,['Sách & Văn phòng phẩm'],https://www.sendo.vn/shop/nguyetlinhbook/
1960,TMT Shop,0903760458,"80 âu cơ, phường(xã) Phường 09, Quận Tân Bình, Hồ Chí Minh",,"['Đời sống', 'Tân Trang Nhà Cửa']",https://www.sendo.vn/shop/tmt-shop/
1961,Bỉm Gia Bảo,0355848690,"Phúc thành- kim thành- hải dương, phường(xã) Xã Phúc Thành A, Huyện Kim Thành, Hải Dương",,['Mẹ và bé'],https://www.sendo.vn/shop/bim-gia-bao/
